"","X","gene_id1","gene_name1","entry1","uid1","seq1_len","organism1","bit1","Neff1","NeffL1","aln1","gene_id2","gene_name2","entry2","uid2","seq2_len","organism2","bit2","Neff2","NeffL2","aln2","prefix","r_start_1","r_end_1","r_start_2","r_end_2","interface","complex_pdb","complex_chain1","complex_chain2","no_pairs","interface_architect","uid1_scl","uid2_Pfam","uid2_scl","uid1_Pfam","pairwise_identity","shared_domain","ecs_complete","ecs_anomaly","af3","test","iptm","ptm","ranking_score","diagonal","string","kurtosis","skewness","squared_skewness","max_ecs","R_squared","r","predict_diag","R2_predict_diag","r_predict_diag","na_contact_5A","ca_contact_15A"
"5389",64229,"ENSG00000115944","COX7A2L","O14548","COX7R_HUMAN",114,"Homo sapiens (Human)",0.2,432.1,3.79035087719298,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/COX7R_HUMAN_1-114_b0.2/align/COX7R_HUMAN_1-114_b0.2","ENSG00000198804","MT-CO1","P00395","COX1_HUMAN",513,"Homo sapiens (Human)",0.3,3326.3,6.48401559454191,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/COX1_HUMAN_1-513_b0.3/align/COX1_HUMAN_1-513_b0.3","sepmito_00913328",1,114,1,513,1,"1OCC","J","A",1,"1 : 1","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250}.","IPR023616;IPR036927;IPR000883;IPR023615;IPR033944;","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:30030519}; Multi-pass membrane protein {ECO:0000269|PubMed:30030519}.","IPR039297;IPR017267;IPR036539;IPR003177;",8.6,NA,"Complete"," ",NA,"sepmito_00913328_COX7R_COX1",NA,NA,NA,"FALSE",1,2.04725257582566,0.844450744254943,0.713097059472728,0.020744,"0.00975142732804254","0.0987493155826538","FALSE","FALSE","FALSE",NA,NA
"5391",64231,"ENSG00000198804","MT-CO1","P00395","COX1_HUMAN",513,"Homo sapiens (Human)",0.3,3326.3,6.48401559454191,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/COX1_HUMAN_1-513_b0.3/align/COX1_HUMAN_1-513_b0.3","ENSG00000185633","NDUFA4L2","Q9NRX3","NUA4L_HUMAN",87,"Homo sapiens (Human)",0.2,1918.5,22.051724137931,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/NUA4L_HUMAN_1-87_b0.2/align/NUA4L_HUMAN_1-87_b0.2","sepmito_00354571",1,513,1,87,1,"5Z62","A","N",1,"1 : 1","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:30030519}; Multi-pass membrane protein {ECO:0000269|PubMed:30030519}.","IPR010530;",NA,"IPR023616;IPR036927;IPR000883;IPR023615;IPR033944;",6.6,NA,"Complete"," ",NA,"sepmito_00354571_COX1_NUA4L",NA,NA,NA,"FALSE",1,1.06829077315443,0.424736381519816,0.180400993786547,0.012577,"0.00154048126493097","-0.0392489651447139","FALSE","FALSE","FALSE",NA,NA
"5393",6522,"ENSG00000156026","MCU","Q8NE86","MCU_HUMAN",351,"Homo sapiens (Human)",0.2,371.8,1.05925925925926,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/MCU_HUMAN_1-351_b0.2/align/MCU_HUMAN_1-351_b0.2","ENSG00000107745","MICU1","Q9BPX6","MICU1_HUMAN",476,"Homo sapiens (Human)",0.2,567.7,1.19264705882353,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/MICU1_HUMAN_1-476_b0.2/align/MICU1_HUMAN_1-476_b0.2","sepmito_00954435",1,351,1,476,1,"6WDN","C","B",1,"1 : 1","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:21685886, ECO:0000269|PubMed:21685888, ECO:0000269|PubMed:23755363, ECO:0000269|PubMed:24231807, ECO:0000269|PubMed:27099988, ECO:0000305|PubMed:26341627, ECO:0000305|PubMed:31080062}; Multi-pass membrane protein {ECO:0000269|PubMed:21685886, ECO:0000269|PubMed:21685888, ECO:0000269|PubMed:24231807, ECO:0000269|PubMed:31080062, ECO:0000269|PubMed:32494073, ECO:0000269|PubMed:32762847, ECO:0000269|PubMed:32862359}.","IPR011992;IPR018247;IPR002048;IPR039800;","SUBCELLULAR LOCATION: Mitochondrion intermembrane space {ECO:0000269|PubMed:23747253, ECO:0000269|PubMed:24560927, ECO:0000269|PubMed:26387864}. Mitochondrion inner membrane {ECO:0000269|PubMed:23747253, ECO:0000269|PubMed:24231807, ECO:0000269|PubMed:26387864, ECO:0000269|PubMed:27099988, ECO:0000269|PubMed:28615291}. Note=Recruited to the mitochondrial inner membrane by EMRE/SMDT1 (PubMed:30454562). Also localizes to mitochondrial cristae junctions (PubMed:31427612). {ECO:0000269|PubMed:30454562, ECO:0000269|PubMed:31427612}.; SUBCELLULAR LOCATION: [Isoform 6]: Mitochondrion intermembrane space {ECO:0000250|UniProtKB:Q8VCX5}. Mitochondrion inner membrane {ECO:0000250|UniProtKB:Q8VCX5}.","IPR006769;IPR039055;",17.8,NA,"Complete"," ",NA,"sepmito_00954435_MCU_MICU1",NA,NA,NA,"FALSE",1,1.02033490289234,0.557060789456244,0.310316723149614,0.034147,"0.0191505658292217","-0.138385569439959","FALSE","FALSE","FALSE",NA,NA
"5394",65443,"ENSG00000198886","MT-ND4","P03905","NU4M_HUMAN",459,"Homo sapiens (Human)",0.2,41534.3,90.4886710239652,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/NU4M_HUMAN_1-459_b0.2/align/NU4M_HUMAN_1-459_b0.2","ENSG00000198763","MT-ND2","P03891","NU2M_HUMAN",347,"Homo sapiens (Human)",0.4,33790.1,97.3778097982709,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/NU2M_HUMAN_1-347_b0.4/align/NU2M_HUMAN_1-347_b0.4","sepmito_00001899",1,459,1,347,1,"5GPN","h","f",1,"1 : 1","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250|UniProtKB:P03910}; Multi-pass membrane protein {ECO:0000255}.","IPR050175;IPR010933;IPR003917;IPR001750;","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250|UniProtKB:P03892}; Multi-pass membrane protein {ECO:0000255}.","IPR000260;IPR010227;IPR003918;IPR001750;",17.7,NA,"Complete"," ","complete","sepmito_00001899_NU4M_NU2M",0.85,0.88,0.86,"FALSE",1,1.72965644467326,0.43721069505089,0.191153191866882,0.188471,"0.0286900186906294","-0.169381281996062","FALSE","FALSE","FALSE",NA,NA
"5400",65449,"ENSG00000212907","MT-ND4L","P03901","NU4LM_HUMAN",98,"Homo sapiens (Human)",0.2,8835.6,90.1591836734694,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/NU4LM_HUMAN_1-98_b0.2/align/NU4LM_HUMAN_1-98_b0.2","ENSG00000198763","MT-ND2","P03891","NU2M_HUMAN",347,"Homo sapiens (Human)",0.4,33790.1,97.3778097982709,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/NU2M_HUMAN_1-347_b0.4/align/NU2M_HUMAN_1-347_b0.4","sepmito_00145377",1,98,1,347,1,"5GPN","i","f",1,"1 : 1","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250|UniProtKB:P03902}; Multi-pass membrane protein {ECO:0000255}.","IPR050175;IPR010933;IPR003917;IPR001750;","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250|UniProtKB:P03892}; Multi-pass membrane protein {ECO:0000255}.","IPR001133;IPR039428;",8.9,NA,"Complete"," ","complete","sepmito_00145377_NU4LM_NU2M",0.86,0.85,0.88,"FALSE",1,6.83884363383948,0.850974738284566,0.724158005198485,0.328026,"0.0236817285498659","-0.15388868883016","FALSE","FALSE","FALSE",NA,NA
"5402",65451,"ENSG00000198695","MT-ND6","P03923","NU6M_HUMAN",174,"Homo sapiens (Human)",0.2,12237,70.3275862068966,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/NU6M_HUMAN_1-174_b0.2/align/NU6M_HUMAN_1-174_b0.2","ENSG00000198763","MT-ND2","P03891","NU2M_HUMAN",347,"Homo sapiens (Human)",0.4,33790.1,97.3778097982709,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/NU2M_HUMAN_1-347_b0.4/align/NU2M_HUMAN_1-347_b0.4","sepmito_00088334",1,174,1,347,1,"5GPN","k","f",1,"1 : 1","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250|UniProtKB:P03924}; Multi-pass membrane protein {ECO:0000255}.","IPR050175;IPR010933;IPR003917;IPR001750;","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250|UniProtKB:P03892}; Multi-pass membrane protein {ECO:0000255}.","IPR050269;IPR001457;",9.5,NA,"Complete"," ","complete","sepmito_00088334_NU6M_NU2M",0.82,0.84,0.86,"FALSE",1,4.94948464583616,0.575401485855929,0.331086869925211,0.384873,"0.0216036655875262","-0.146981854619971","FALSE","FALSE","FALSE",NA,NA
"5404",65545,"ENSG00000065518","NDUFB4","O95168","NDUB4_HUMAN",129,"Homo sapiens (Human)",0.2,253,1.96124031007752,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/NDUB4_HUMAN_1-129_b0.2/align/NDUB4_HUMAN_1-129_b0.2","ENSG00000198886","MT-ND4","P03905","NU4M_HUMAN",459,"Homo sapiens (Human)",0.2,41534.3,90.4886710239652,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/NU4M_HUMAN_1-459_b0.2/align/NU4M_HUMAN_1-459_b0.2","sepmito_01046534",1,129,1,459,1,"5LC5","m","M",1,"1 : 1","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000305|PubMed:12611891}; Single-pass membrane protein {ECO:0000255}; Matrix side {ECO:0000305}.","IPR000260;IPR010227;IPR003918;IPR001750;","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250|UniProtKB:P03910}; Multi-pass membrane protein {ECO:0000255}.","IPR009866;",7.8,NA,"Complete"," ",NA,"sepmito_01046534_NDUB4_NU4M",NA,NA,NA,"FALSE",1,0.783839634156252,0.485392065240629,0.235605456998563,0.026236,"0.00116841588015746","-0.0341820988261029","FALSE","FALSE","FALSE",NA,NA
"5409",65550,"ENSG00000183648","NDUFB1","O75438","NDUB1_HUMAN",58,"Homo sapiens (Human)",0.3,3387.7,58.4086206896552,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/NDUB1_HUMAN_1-58_b0.3/align/NDUB1_HUMAN_1-58_b0.3","ENSG00000198886","MT-ND4","P03905","NU4M_HUMAN",459,"Homo sapiens (Human)",0.2,41534.3,90.4886710239652,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/NU4M_HUMAN_1-459_b0.2/align/NU4M_HUMAN_1-459_b0.2","sepmito_00349732",1,58,1,459,1,"5LC5","f","M",1,"1 : 1","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000305|PubMed:12611891}; Single-pass membrane protein {ECO:0000255}; Matrix side {ECO:0000305}.","IPR000260;IPR010227;IPR003918;IPR001750;","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250|UniProtKB:P03910}; Multi-pass membrane protein {ECO:0000255}.","IPR012575;",4.1,NA,"Complete"," ",NA,"sepmito_00349732_NDUB1_NU4M",NA,NA,NA,"FALSE",1,0.704191216208211,0.50983053837891,0.259927177863729,0.029021,"0.0285365236367353","0.168927569202707","FALSE","FALSE","FALSE",NA,NA
"5411",65645,"ENSG00000065518","NDUFB4","O95168","NDUB4_HUMAN",129,"Homo sapiens (Human)",0.2,253,1.96124031007752,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/NDUB4_HUMAN_1-129_b0.2/align/NDUB4_HUMAN_1-129_b0.2","ENSG00000198786","MT-ND5","P03915","NU5M_HUMAN",603,"Homo sapiens (Human)",0.2,42070.4,69.7684908789386,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/NU5M_HUMAN_1-603_b0.2/align/NU5M_HUMAN_1-603_b0.2","sepmito_01046532",1,129,1,603,1,"5LC5","m","L",1,"1 : 1","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000305|PubMed:12611891}; Single-pass membrane protein {ECO:0000255}; Matrix side {ECO:0000305}.","IPR010934;IPR018393;IPR001750;IPR003945;IPR001516;","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250|UniProtKB:P03920}; Multi-pass membrane protein {ECO:0000255}.","IPR009866;",7.8,NA,"Complete"," ",NA,"sepmito_01046532_NDUB4_NU5M",NA,NA,NA,"FALSE",1,1.44805509062809,0.731451373258595,0.535021111441884,0.025028,"0.0266713318236944","0.163313599628734","FALSE","FALSE","FALSE",NA,NA
"5415",65649,"ENSG00000198786","MT-ND5","P03915","NU5M_HUMAN",603,"Homo sapiens (Human)",0.2,42070.4,69.7684908789386,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/NU5M_HUMAN_1-603_b0.2/align/NU5M_HUMAN_1-603_b0.2","ENSG00000212907","MT-ND4L","P03901","NU4LM_HUMAN",98,"Homo sapiens (Human)",0.2,8835.6,90.1591836734694,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/NU4LM_HUMAN_1-98_b0.2/align/NU4LM_HUMAN_1-98_b0.2","sepmito_00001765",1,603,1,98,1,"5GPN","j","i",1,"1 : 1","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250|UniProtKB:P03920}; Multi-pass membrane protein {ECO:0000255}.","IPR001133;IPR039428;","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250|UniProtKB:P03902}; Multi-pass membrane protein {ECO:0000255}.","IPR010934;IPR018393;IPR001750;IPR003945;IPR001516;",5.5,NA,"Complete"," ","complete","sepmito_00001765_NU5M_NU4LM",0.23,0.78,0.37,"FALSE",1,0.349917759168053,0.345861675133171,0.119620298325923,0.079176,"0.0176137097988107","-0.132716652304112","FALSE","FALSE","FALSE",NA,NA
"5435",70936,"ENSG00000115944","COX7A2L","O14548","COX7R_HUMAN",114,"Homo sapiens (Human)",0.2,432.1,3.79035087719298,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/COX7R_HUMAN_1-114_b0.2/align/COX7R_HUMAN_1-114_b0.2","ENSG00000127540","UQCR11","O14957","QCR10_HUMAN",56,"Homo sapiens (Human)",0.2,3494.9,62.4089285714286,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/QCR10_HUMAN_1-56_b0.2/align/QCR10_HUMAN_1-56_b0.2","sepmito_00913314",1,114,1,56,1,"5J4Z","BJ","AK",1,"1 : 1","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250}.","IPR029027;IPR015089;","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250|UniProtKB:P37299}; Single-pass membrane protein {ECO:0000250|UniProtKB:P37299}.","IPR039297;IPR017267;IPR036539;IPR003177;",14.8,NA,"Complete"," ",NA,"sepmito_00913314_COX7R_QCR10",NA,NA,NA,"FALSE",1,0.569755344068006,0.374975161661454,0.140606371863034,0.074942,"0.0154764728532572","0.124404472802457","FALSE","FALSE","FALSE",NA,NA
"5439",71339,"ENSG00000125356","NDUFA1","O15239","NDUA1_HUMAN",70,"Homo sapiens (Human)",0.3,398.7,5.69571428571429,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/NDUA1_HUMAN_1-70_b0.3/align/NDUA1_HUMAN_1-70_b0.3","ENSG00000198888","MT-ND1","P03886","NU1M_HUMAN",318,"Homo sapiens (Human)",0.2,7656.7,24.0776729559748,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/NU1M_HUMAN_1-318_b0.2/align/NU1M_HUMAN_1-318_b0.2","sepmito_00934200",1,70,1,318,1,"5GPN","Ac","e",1,"1 : 1","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000305|PubMed:12611891}; Single-pass membrane protein {ECO:0000255}; Matrix side {ECO:0000305}.","IPR001694;IPR018086;","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250|UniProtKB:P03887}; Multi-pass membrane protein {ECO:0000255}.","IPR017384;",7.9,NA,"Complete"," ",NA,"sepmito_00934200_NDUA1_NU1M",NA,NA,NA,"FALSE",1,1.31609340363879,0.571102472423089,0.326158034007765,0.042568,"0.0276607562688226","0.166315231620025","FALSE","FALSE","FALSE",NA,NA
"5442",71342,"ENSG00000125356","NDUFA1","O15239","NDUA1_HUMAN",70,"Homo sapiens (Human)",0.3,398.7,5.69571428571429,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/NDUA1_HUMAN_1-70_b0.3/align/NDUA1_HUMAN_1-70_b0.3","ENSG00000198695","MT-ND6","P03923","NU6M_HUMAN",174,"Homo sapiens (Human)",0.2,12237,70.3275862068966,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/NU6M_HUMAN_1-174_b0.2/align/NU6M_HUMAN_1-174_b0.2","sepmito_00934030",1,70,1,174,1,"5GPN","Ac","k",1,"1 : 1","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000305|PubMed:12611891}; Single-pass membrane protein {ECO:0000255}; Matrix side {ECO:0000305}.","IPR050269;IPR001457;","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250|UniProtKB:P03924}; Multi-pass membrane protein {ECO:0000255}.","IPR017384;",9.8,NA,"Complete"," ",NA,"sepmito_00934030_NDUA1_NU6M",NA,NA,NA,"FALSE",1,1.12419725720563,0.536549359023412,0.287885214668435,0.076913,"0.0229795156667901","-0.15158995899066","FALSE","FALSE","FALSE",NA,NA
"5460",75129,"ENSG00000115944","COX7A2L","O14548","COX7R_HUMAN",114,"Homo sapiens (Human)",0.2,432.1,3.79035087719298,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/COX7R_HUMAN_1-114_b0.2/align/COX7R_HUMAN_1-114_b0.2","ENSG00000198938","MT-CO3","P00414","COX3_HUMAN",261,"Homo sapiens (Human)",0.2,8454.8,32.3938697318008,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/COX3_HUMAN_1-261_b0.2/align/COX3_HUMAN_1-261_b0.2","sepmito_00913022",1,114,1,261,1,"1OCC","J","C",1,"1 : 1","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250}.","IPR024791;IPR033945;IPR000298;IPR035973;IPR013833;","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:30030519}; Multi-pass membrane protein {ECO:0000269|PubMed:30030519}.","IPR039297;IPR017267;IPR036539;IPR003177;",10.7,NA,"Complete"," ",NA,"sepmito_00913022_COX7R_COX3",NA,NA,NA,"FALSE",1,1.71757208143012,0.625244454302891,0.39093062763652,0.038002,"0.0163806808851223","0.127987034050807","FALSE","FALSE","FALSE",NA,NA
"5462",75131,"ENSG00000185633","NDUFA4L2","Q9NRX3","NUA4L_HUMAN",87,"Homo sapiens (Human)",0.2,1918.5,22.051724137931,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/NUA4L_HUMAN_1-87_b0.2/align/NUA4L_HUMAN_1-87_b0.2","ENSG00000198938","MT-CO3","P00414","COX3_HUMAN",261,"Homo sapiens (Human)",0.2,8454.8,32.3938697318008,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/COX3_HUMAN_1-261_b0.2/align/COX3_HUMAN_1-261_b0.2","sepmito_00477014",1,87,1,261,1,"5Z62","N","C",1,"1 : 1",NA,"IPR024791;IPR033945;IPR000298;IPR035973;IPR013833;","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:30030519}; Multi-pass membrane protein {ECO:0000269|PubMed:30030519}.","IPR010530;",9.2,NA,"Complete"," ",NA,"sepmito_00477014_NUA4L_COX3",NA,NA,NA,"FALSE",1,1.16079924963985,0.51880412483569,0.269157719946526,0.019321,"0.0118231072231918","0.108734112509331","FALSE","FALSE","FALSE",NA,NA
"5464",7593,"ENSG00000142444","TIMM29","Q9BSF4","TIM29_HUMAN",260,"Homo sapiens (Human)",0.2,167.6,0.644615384615385,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/TIM29_HUMAN_1-260_b0.2/align/TIM29_HUMAN_1-260_b0.2","ENSG00000006530","AGK","Q53H12","AGK_HUMAN",422,"Homo sapiens (Human)",0.2,14798.3,35.0670616113744,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/AGK_HUMAN_1-422_b0.2/align/AGK_HUMAN_1-422_b0.2","sepmito_01177132",1,260,1,422,1,"7CGP","C","B",1,"1 : 1","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:27554484, ECO:0000269|PubMed:27718247}; Single-pass membrane protein {ECO:0000305}; Intermembrane side {ECO:0000269|PubMed:27718247}.","IPR045579;IPR017438;IPR001206;IPR050187;IPR016064;","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:15939762, ECO:0000269|PubMed:16269826, ECO:0000269|PubMed:28712724, ECO:0000269|PubMed:28712726}; Peripheral membrane protein {ECO:0000269|PubMed:28712724}. Mitochondrion intermembrane space {ECO:0000269|PubMed:28712724, ECO:0000269|PubMed:28712726}. Note=Localizes in the mitochondrion intermembrane space, where it associates with the inner membrane (PubMed:28712724). It is unclear whether the N-terminal hydrophobic region forms a transmembrane region or associates with the membrane without crossing it (PubMed:28712724, PubMed:28712726). {ECO:0000269|PubMed:28712724, ECO:0000269|PubMed:28712726}.","IPR019322;",14.8,NA,"Complete"," ",NA,"sepmito_01177132_TIM29_AGK",NA,NA,NA,"FALSE",1,0.827652025612768,0.52909459613211,0.279941091656201,0.022742,"0.0758578033205693","0.275422953510722","FALSE","FALSE","FALSE",NA,NA
"5465",7612,"ENSG00000107745","MICU1","Q9BPX6","MICU1_HUMAN",476,"Homo sapiens (Human)",0.2,567.7,1.19264705882353,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/MICU1_HUMAN_1-476_b0.2/align/MICU1_HUMAN_1-476_b0.2","ENSG00000165487","MICU2","Q8IYU8","MICU2_HUMAN",434,"Homo sapiens (Human)",0.2,613.3,1.413133640553,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/MICU2_HUMAN_1-434_b0.2/align/MICU2_HUMAN_1-434_b0.2","sepmito_00827869",1,476,1,434,1,"6K7Y","I","J",1,"1 : 1","SUBCELLULAR LOCATION: Mitochondrion intermembrane space {ECO:0000269|PubMed:23747253, ECO:0000269|PubMed:24560927, ECO:0000269|PubMed:26387864}. Mitochondrion inner membrane {ECO:0000269|PubMed:23747253, ECO:0000269|PubMed:24231807, ECO:0000269|PubMed:26387864, ECO:0000269|PubMed:27099988, ECO:0000269|PubMed:28615291}. Note=Recruited to the mitochondrial inner membrane by EMRE/SMDT1 (PubMed:30454562). Also localizes to mitochondrial cristae junctions (PubMed:31427612). {ECO:0000269|PubMed:30454562, ECO:0000269|PubMed:31427612}.; SUBCELLULAR LOCATION: [Isoform 6]: Mitochondrion intermembrane space {ECO:0000250|UniProtKB:Q8VCX5}. Mitochondrion inner membrane {ECO:0000250|UniProtKB:Q8VCX5}.","IPR011992;IPR002048;IPR039800;","SUBCELLULAR LOCATION: Mitochondrion intermembrane space {ECO:0000269|PubMed:24231807, ECO:0000269|PubMed:24560927, ECO:0000269|PubMed:26774479, ECO:0000269|PubMed:27099988}. Mitochondrion inner membrane {ECO:0000269|PubMed:24231807, ECO:0000269|PubMed:27099988, ECO:0000269|PubMed:28615291}. Note=Recruited to the mitochondrial inner membrane via its association with the uniplex complex. {ECO:0000269|PubMed:24231807}.","IPR011992;IPR018247;IPR002048;IPR039800;",23.7,NA,"Complete"," ",NA,"sepmito_00827869_MICU1_MICU2",NA,NA,NA,"TRUE",1,33.5138113921095,2.84019758301525,8.06672231056565,0.067856,"0.999731503947667","0.999865742961357","TRUE","TRUE","TRUE",NA,NA
"5467",77748,"ENSG00000198888","MT-ND1","P03886","NU1M_HUMAN",318,"Homo sapiens (Human)",0.2,7656.7,24.0776729559748,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/NU1M_HUMAN_1-318_b0.2/align/NU1M_HUMAN_1-318_b0.2","ENSG00000198840","MT-ND3","P03897","NU3M_HUMAN",115,"Homo sapiens (Human)",0.2,7864.5,68.3869565217391,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/NU3M_HUMAN_1-115_b0.2/align/NU3M_HUMAN_1-115_b0.2","sepmito_00172148",1,318,1,115,1,"5GPN","e","g",1,"1 : 1","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250|UniProtKB:P03887}; Multi-pass membrane protein {ECO:0000255}.","IPR000440;IPR038430;","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250|UniProtKB:P03898}; Multi-pass membrane protein {ECO:0000255}.","IPR001694;IPR018086;",12.5,NA,"Complete"," ","complete","sepmito_00172148_NU1M_NU3M",0.76,0.83,0.84,"FALSE",1,10.1003732983249,1.10808108422868,1.2278436892254,0.484959,"0.228563581749743","0.478083237260776","FALSE","FALSE","FALSE",NA,NA
"5468",77749,"ENSG00000198840","MT-ND3","P03897","NU3M_HUMAN",115,"Homo sapiens (Human)",0.2,7864.5,68.3869565217391,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/NU3M_HUMAN_1-115_b0.2/align/NU3M_HUMAN_1-115_b0.2","ENSG00000212907","MT-ND4L","P03901","NU4LM_HUMAN",98,"Homo sapiens (Human)",0.2,8835.6,90.1591836734694,"/n/scratch3/users/h/he47/hybrid_approach/mitoproteome/human/monomer_align/output/NU4LM_HUMAN_1-98_b0.2/align/NU4LM_HUMAN_1-98_b0.2","sepmito_00168902",1,115,1,98,1,"5GPN","g","i",1,"1 : 1","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250|UniProtKB:P03898}; Multi-pass membrane protein {ECO:0000255}.","IPR001133;IPR039428;","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250|UniProtKB:P03902}; Multi-pass membrane protein {ECO:0000255}.","IPR000440;IPR038430;",13,NA,"Complete"," ","complete","sepmito_00168902_NU3M_NU4LM",0.38,0.54,0.58,"FALSE",1,0.870668853032599,0.216815296070887,0.0470088726103066,0.301073,"0.00330798922214185","0.0575151216824049","FALSE","FALSE","FALSE",NA,NA
